ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;UBICACION;USO;MODELO
"7130547";"Fuentes de beber";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449503.78";"4478163.55";"ETRS89";40.45259941;-3.59551845;"CALLE";"CATAMARAN";"9";"28042";"Parque Biosaludable Metro El Capricho";"20047353";"2020-07-15 00:00:00.0";"FUE_21_0065";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7131439";"Fuentes de beber";"123";"SAN FERMIN";"12";"USERA";"OPERATIVO";"441489.47";"4468737.86";"ETRS89";40.36716247;-3.68916106;"CALLE";"CORINDON";"10";"28041";"JUNTO CASETA JARDINEROS";"31005121";"2020-08-07 00:00:00.0";"FUE_12_0084";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7144389";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"442885.88";"4469585.43";"ETRS89";40.37489473;-3.67279059;"RONDA";"SUR";"6 D";"28053";"JUNTO ÁREA CANINA";"31060375";"2020-10-14 00:00:00.0";"FUE_13_0170";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7180278";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441136.89";"4479934.41";"ETRS89";40.46800165;-3.69434977;"CALLE";"COSTA VERDE";"3";"28029";"frente al Nº 3";"31017668";"2020-10-15 00:00:00.0";"FUE_06_0096";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7412031";"Fuentes de beber";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"436312.87";"4472135.67";"ETRS89";40.39739203;-3.75046804;"CALLE";"CUART DE POBLET";"117";"28047";"DENTRO DEL PARQUE DE LA CUÑA VERDE DENTRO DE ÁREA CANINA";"11063849";;"FUE_10_0123";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"7805896";"Fuentes de beber";"193";"VALDERRIVAS";"19";"VICALVARO";"OPERATIVO";"449343.28";"4472549.08";"ETRS89";40.40201088;-3.59696382;"CALLE";"SAN CIPRIANO";"81";"28032";"frente estación cercanías";"31036622";"2021-03-05 00:00:00.0";"FUE_19_0145";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7869825";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445270.88";"4470469.03";"ETRS89";40.38301479;-3.64477347;"AVENIDA";"RAFAEL ALBERTI";"51";"28018";"Campo de la Paloma zona canina";"11096233";"2021-05-14 00:00:00.0";"FUE_13_0172";"FUE22";"ZV";"MASCOTAS";"BEBEDERO TERRIER"
"7889388";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"449856.26";"4468351.14";"ETRS89";40.36422384;-3.59058854;"CALLE";"PILAR DE MADARIAGA ROJO";"13";"28051";"junto juegos infantiles";"31029419";"2021-06-04 00:00:00.0";"FUE_18_0067";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"7924260";"Fuentes de beber";"191";"CASCO H.VICALVARO";"19";"VICALVARO";"OPERATIVO";"449439.85";"4472988.36";"ETRS89";40.40597408;-3.59586074;"PASEO";"POLIDEPORTIVO";"144";"28032";"cerca de area canina";"20064808";"2021-07-06 00:00:00.0";"FUE_19_0146";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8800150";"Fuentes de beber";"213";"CASCO H.BARAJAS";"21";"BARAJAS";"OPERATIVO";"450803.24";"4480598.55";"ETRS89";40.47461332;-3.58038303;"CALLE";"TROPICO";"19";"28042";"ZV CALLE ACUARIO - Junto área canina";"20044044";"2022-04-04 00:00:00.0";"FUE_21_0072";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"8834918";"Fuentes de beber";"095";"VALDEMARIN";"09";"MONCLOA-ARAVACA";"OPERATIVO";"434115.99";"4480215.43";"ETRS89";40.47000600;-3.77719071;"AVENIDA";"VALDEMARIN";"67";"28023";"JUNTO ÁREA CANINA";"20166322";"2022-05-05 00:00:00.0";"FUE_09_0136";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835114";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446943.10";"4468696.84";"ETRS89";40.36715786;-3.62492636;"CALLE";"CINCOVILLAS";"5";"28051";"C/V AVDA. MAYORAZGO, JUNTO ÁREA CANINA";"31028057";"2022-05-05 00:00:00.0";"FUE_18_0069";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835122";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448448.5";"4468290.07";"ETRS89";40.36358783;-3.60716321;"AVENIDA";"CERRO MILANO";"27";"28051";"JUNTO ÁREA CANINA";"31064538";;"FUE_18_0072";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8835185";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446521.35";"4469652.91";"ETRS89";40.37574383;-3.62997383;"CALLE";"CABEZA MESADA";"7";"28031";"PARQUE VALDEPERDICES, JUNTO ÁREA CANINA";"31043451";"2022-05-05 00:00:00.0";"FUE_18_0074";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"8921514";"Fuentes de beber";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443918.82";"4468898.78";"ETRS89";40.36877910;-3.66056317;"CALLE";"ESTEBAN CARROS";"80";"28053";"Parque Garrigues Walker, JUNTO ZONA CANINA";"20170141";"2022-06-11 00:00:00.0";"FUE_13_0174";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"9031690";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446116.52";"4483153.27";"ETRS89";40.49733665;-3.63588718;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"JUNTO A LA ENTRADA DE LA PLAZA NORTE";;;"FUEP_16_15_0003";"6";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031701";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"445693.14";"4482319.59";"ETRS89";40.48979887;-3.64081180;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"JUNTO A LA ENTRADA DE LA PLAZA OESTE";;;"FUEP_16_15_0014";"6";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031702";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"445857.70";"4482296.13";"ETRS89";40.48959828;-3.63886814;"AVENIDA";"Avenida de las Fuerzas Armadas";"11";"28055";"ZONA CANINA CERCA DE LA PLAZA OESTE";;;"FUEP_16_15_0015";"6";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031747";"Fuentes de beber";"142";"HORCAJO";"14";"MORATALAZ";"OPERATIVO";"446759.85";"4473570.31";"ETRS89";40.41104958;-3.62749198;"AVENIDA";"Avenida del Doctor Garcia Tapia";"125";"28030";"ZONA CANINA FUENTE CARRANTONA";;;"FUEP_14_19_0015";"6";"ZV";"PERSONAS_Y_MASCOTAS";"OTRO"
"9031934";"Fuentes de beber";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"446717.55";"4478421.92";"ETRS89";40.45475301;-3.62839723;"AVDA";"MACHUPICHU";"1";"28043";"PARQUE JUAN PABLO II. Entrada Papa Negro";;;"FUEP_16_11_0007";"6";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9031935";"Fuentes de beber";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"447384.49";"4478698.14";"ETRS89";40.45728385;-3.62055488;"AVDA";"MACHUPICHU";"1";"28043";"PARQUE JUAN PABLO II. Área canina";;;"FUEP_16_11_0008";"6";"ZV";"MASCOTAS";"BEBEDERO CANINO"
"9049038";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444369.17";"4471454.05";"ETRS89";40.39182873;-3.65548204;"CALLE";"CANTALAPIEDRA";"2";"28038";"CV AVD LA ALBUFERA";"11098510";;"FUE_13_0178";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"9049057";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444169.09";"4471003.31";"ETRS89";40.38775481;-3.65779987;"CALLE";"MARIA TERESA ROBLEDO";"3";"28018";;"31037826";"2022-11-03 00:00:00.0";"FUE_13_0176";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"9049060";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444047.20";"4470784.43";"ETRS89";40.38577483;-3.65921666;"CALLE";"PUERTO DE COSTABONA";"5";"28018";"JUNTO AREA INFANTIL";"20099401";;"FUE_13_0175";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"9049061";"Fuentes de beber";"133";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444148.48";"4471010.36";"ETRS89";40.38781693;-3.65804330;"CALLE";"MARIA TERESA ROBLEDO";"3";"28018";;"31037826";"2022-11-03 00:00:00.0";"FUE_13_0177";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"9032108";"Fuentes de beber";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"448444.29";"4479328.04";"ETRS89";40.46302477;-3.60810728;"GTA";"S.A.R. DON JUAN DE BORBÓN Y BATTEMBERG";"5";"28042";"PARQUE JUAN CARLOS I. Área canina";;;"FUEP_21_12_0004";"6";"ZV";"MASCOTAS";"BEBEDERO CANINO"
"9127172";"Fuentes de beber";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438094.85";"4472184.91";"ETRS89";40.39796997;-3.72947620;"PASEO";"ERMITA DEL SANTO";"76";"28019";"ZONA CANINA, PRÓXIMO A ESTANQUE CENTRAL";"20047749";"2022-12-19 00:00:00.0";"FUE_11_0144";"FUE22";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"9179667";"Fuentes de beber";"174";"LOS ROSALES";"17";"VILLAVERDE";"OPERATIVO";"441630.33";"4466670.84";"ETRS89";40.34855140;-3.68731295;"CALLE";"EDUARDO MINGUITO";"55";"28021";"PARQUE JUNTO A CENTRO DE MAYORES";"11127641";"2023-02-22 00:00:00.0";"FUE_17_0138";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9199241";"Fuentes de beber";"171";"VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE";"17";"VILLAVERDE";"OPERATIVO";"440401.06";"4465009.19";"ETRS89";40.33349535;-3.70163170;"CALLE";"SAN EUSTAQUIO";"26";"28021";"C/V C/ LAGUNA DEL MARQUESADO. EN ÁREA CANINA";"31022973";"2023-03-27 00:00:00.0";"FUE_17_0139";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9272894";"Fuentes de beber";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"444467.88";"4476220.43";"ETRS89";40.43477358;-3.65473509;"CALLE";"VIRGEN DE LLUC";"1";"28027";"PARQUE CALERO, JUNTO ÁREA CANINA";"31050701";"2023-06-20 00:00:00.0";"FUE_15_0138";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"9185054";"Fuentes de beber";"107";"AGUILAS";"10";"LATINA";"OPERATIVO";"434907.42";"4471157.31";"ETRS89";40.38846992;-3.76692801;"CALLE";"ONIL";"12";"28044";"FRENTE ENTRADA ÁREA INFANTIL";"20098477";"2023-03-13 00:00:00.0";"FUE_10_0130";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9191525";"Fuentes de beber";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444600.30";"4483800.91";"ETRS89";40.50307104;-3.65383588;"CALLE";"VICENTE BLASCO IBAÑEZ";"81";"28050";"PARQUE DE VICENTE BLASCO IBAÑEZ";"31025091";"2023-03-13 00:00:00.0";"FUE_16_0177";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"9198730";"Fuentes de beber";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448219.55";"4468957.18";"ETRS89";40.36958344;-3.60991376;"CALLE";"CORRAL DE ALMAGUER";"29";"28051";"EN PASEO CENTRAL JUNTO BANCOS";"31027595";"2023-03-24 00:00:00.0";"FUE_18_0081";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9212801";"Fuentes de beber";"172";"SAN CRISTOBAL";"17";"VILLAVERDE";"OPERATIVO";"441871.990";"4465752.960";"ETRS89";40.34029944;-3.68438398;"CALLE";"PATERNA";"45D";"28021";"JUNTO PASARELA PEATONAL";"31033566";"2023-04-14 00:00:00.0";"FUE_17_0140";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9278148";"Fuentes de beber";"123";"SAN FERMIN";"12";"USERA";"OPERATIVO";"441786.72";"4468749.32";"ETRS89";40.36728652;-3.68566121;"CAMINO";"PERALES";"156";"28041";"EN ZONA DE MERCADILLO DE SAN FERMIN";"20141736";"2023-07-04 00:00:00.0";"FUE_12_0086";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9278180";"Fuentes de beber";"171";"VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE";"17";"VILLAVERDE";"OPERATIVO";"439139.35";"4466390.02";"ETRS89";40.34584361;-3.71661576;"PASEO";"FERROVIARIOS";"45";"28021";"FRENTE AL Nº 45, EN PARQUE PLATA Y CASTAÑAR PROXIMO A FAROLA 20";"11124622";"2023-07-04 00:00:00.0";"FUE_17_0142";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9285545";"Fuentes de beber";"182";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"OPERATIVO";"447687.64";"4470247.73";"ETRS89";40.38117641;-3.61628462;"CALLE";"SIERRA GORDA";"31";"28031";"CV AGUSTIN GARCIA MALLA 2";"31054960";"2023-07-14 00:00:00.0";"FUE_18_0082";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9290189";"Fuentes de beber";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447256.69";"4474628.61";"ETRS89";40.42061503;-3.62172427;"CALLE";"ARCOS DE JALON";"20";"28037";"CV CALLE SAN ROMAN DEL VALLE 8";"31024171";"2023-07-28 00:00:00.0";"FUE_20_0136";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9291966";"Fuentes de beber";"174";"LOS ROSALES";"17";"VILLAVERDE";"OPERATIVO";"441371.71";"4467424.49";"ETRS89";40.35532259;-3.69042728;"CALLE";"VILLAJOYOSA";"75";"28041";"JUNTO ÁREA INFANTIL";"11126805";"2023-08-11 00:00:00.0";"FUE_17_0144";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9295074";"Fuentes de beber";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435858.11";"4469613.98";"ETRS89";40.37464070;-3.75557245;"CAMINO";"CRUCES";"6";"28044";"MERCADILLO DE LAS CRUCES";"20078473";"2023-08-04 00:00:00.0";"FUE_11_0147";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9295144";"Fuentes de beber";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444852.17";"4472330.34";"ETRS89";40.39975500;-3.64986723;"CALLE";"RAMON PEREZ DE AYALA";"15";"28038";"MERCADILLO DE FONTARRON";"31024347";"2023-08-18 00:00:00.0";"FUE_13_0181";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9296045";"Fuentes de beber";"107";"AGUILAS";"10";"LATINA";"OPERATIVO";"435260.33";"4470752.41";"ETRS89";40.38484992;-3.76272919;"AVENIDA";"LAS AGUILAS";"1 B";"28044";"MERCADILLO DE LATINA, JUNTO FAROLA 21";"31054966";"2023-08-22 00:00:00.0";"FUE_10_0135";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310059";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439221.559";"4473935.229";"ETRS89";40.41382065;-3.71636747;"CALLE";"SEGOVIA";"39";"28005";"DENTRO DEL ÁREA CANINA";"31033462";"2023-09-19 00:00:00.0";"FUE_01_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310059";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439221.559";"4473935.229";"ETRS89";40.41382065;-3.71636747;"CALLE";"SEGOVIA";"39";"28005";"DENTRO DEL ÁREA CANINA";"31033462";"2023-09-19 00:00:00.0";"FUE_01_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310059";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439221.559";"4473935.229";"ETRS89";40.41382065;-3.71636747;"CALLE";"SEGOVIA";"39";"28005";"DENTRO DEL ÁREA CANINA";"31033462";"2023-09-19 00:00:00.0";"FUE_01_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9284711";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439567.43";"4469931.68";"ETRS89";40.37777992;-3.71191118;"AVENIDA";"RAFAELA YBARRA";"75";"28026";"FRENTE C/ PARQUE DE LA PALOMA Y FAROLA 134, JUNTO WC PÚBLICO";"11085784";"2023-07-10 00:00:00.0";"FUE_12_0087";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9289989";"Fuentes de beber";"122";"ORCASUR";"12";"USERA";"OPERATIVO";"440591.23";"4469156.17";"ETRS89";40.37086731;-3.69977914;"AVENIDA";"POBLADOS";"154";"28041";"CV AVD ORCASUR 74";"31007189";"2023-07-28 00:00:00.0";"FUE_12_0088";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9291850";"Fuentes de beber";"084";"PILAR";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439309.39";"4481014.47";"ETRS89";40.47759971;-3.71600875;"AVENIDA";"MONFORTE DE LEMOS";"180";"28035";"ZONA CANINA";"20095370";"2023-08-04 00:00:00.0";"FUE_08_0190";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9295075";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445324.938";"4470361.079";"ETRS89";40.38204584;-3.64412738;"CALLE";"ARAGONESES";"4";"28018";"C/V C/ ANGELILLO";"31017835";"2023-08-04 00:00:00.0";"FUE_13_0180";"FUE22";"VP";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310078";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"NO_OPERATIVO";"449069.215";"4474903.348";"ETRS89";40.42320297;-3.60038184;"CALLE";"SOFIA";"12";"28022";"FRENTE Pº GINEBRA, PRÓXIMO A FAROLA 57";"31065177";"2023-07-27 00:00:00.0";"FUE_20_0138";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
"9310059";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439221.559";"4473935.229";"ETRS89";40.41382065;-3.71636747;"CALLE";"SEGOVIA";"39";"28005";"DENTRO DEL ÁREA CANINA";"31033462";"2023-09-19 00:00:00.0";"FUE_01_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310059";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439221.559";"4473935.229";"ETRS89";40.41382065;-3.71636747;"CALLE";"SEGOVIA";"39";"28005";"DENTRO DEL ÁREA CANINA";"31033462";"2023-09-19 00:00:00.0";"FUE_01_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310059";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439221.559";"4473935.229";"ETRS89";40.41382065;-3.71636747;"CALLE";"SEGOVIA";"39";"28005";"DENTRO DEL ÁREA CANINA";"31033462";"2023-09-19 00:00:00.0";"FUE_01_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310059";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439221.559";"4473935.229";"ETRS89";40.41382065;-3.71636747;"CALLE";"SEGOVIA";"39";"28005";"DENTRO DEL ÁREA CANINA";"31033462";"2023-09-19 00:00:00.0";"FUE_01_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310059";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439221.559";"4473935.229";"ETRS89";40.41382065;-3.71636747;"CALLE";"SEGOVIA";"39";"28005";"DENTRO DEL ÁREA CANINA";"31033462";"2023-09-19 00:00:00.0";"FUE_01_0117";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"9310077";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449092.579";"4475677.318";"ETRS89";40.43017681;-3.60016840;"CALLE";"ESTOCOLMO";"26 K";"28022";"C/V C/ MANCHESTER, JUNTO AVC";"20128514";"2023-07-27 00:00:00.0";"FUE_20_0137";"FUE22";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA NEPTUNO"
